time,open,high,low,close,tick_volume
1472477400,224.59000,226.34000,223.89999,225.74001,629500
1472563800,225.94000,226.12000,221.82001,223.77000,729700
1472650200,223.64999,226.08000,222.36000,223.94000,1004200
1472736600,224.25000,228.13000,223.42999,226.11000,770300
1472823000,226.10001,229.19000,224.57001,226.78999,665300
1473168600,226.66000,226.66000,221.50000,224.37000,1208700
1473255000,224.31000,226.53000,223.45000,225.92999,728400
1473341400,225.10001,225.36000,222.53000,223.00000,1401200
1473427800,221.75000,223.14000,218.39000,218.58000,1017600
1473687000,216.75999,220.33000,215.77000,219.00000,1260900
1473773400,217.30000,218.78000,214.72000,214.75000,1183800
1473859800,214.92999,216.37000,214.50999,215.10001,812600
1473946200,214.71001,215.50000,213.49001,214.80000,909400
1474032600,214.14999,216.12000,213.92000,214.96001,1266500
1474291800,214.92999,216.64999,214.59000,216.07001,1036600
1474378200,215.98000,218.10001,214.92999,216.84000,850700
1474464600,216.61000,218.09000,212.69000,217.53000,794900
1474551000,217.91000,222.66000,217.91000,221.80000,886500
1474637400,219.85001,223.03999,218.11000,222.12000,623800
1474896600,221.86000,224.78999,221.57001,223.95000,600100
1474983000,225.00000,225.23000,222.67999,222.94000,649100
1475069400,223.66000,226.11000,222.75999,225.83000,1009000
1475155800,224.71001,227.14999,222.69000,224.99001,1171400
1475242200,226.37000,227.77000,223.00999,223.14000,1298900
1475501400,222.60001,222.60001,216.50000,216.56000,742300
1475587800,218.91000,218.91000,211.39999,212.66000,856400
1475674200,213.49001,214.85001,208.31000,208.89000,985000
1475760600,209.52000,213.13000,207.06000,211.24001,889100
1475847000,211.96001,214.66000,210.96001,212.05000,713100
1476106200,211.96001,212.67999,211.02000,211.59000,425000
1476192600,210.57001,211.70000,209.03000,209.72000,526400
1476279000,210.39000,213.28999,209.41000,212.77000,686100
1476365400,211.37000,215.10001,211.12000,214.23000,546300
1476451800,214.74001,215.72000,213.23000,214.20000,599100
1476711000,214.22000,215.67000,213.61000,215.11000,541600
1476797400,215.67999,216.47000,213.67999,215.83000,611400
1476883800,215.91000,215.91000,213.28000,215.19000,671200
1476970200,215.57001,216.45000,212.85001,214.12000,572900
1477056600,213.07001,214.28000,210.91000,211.05000,847000
1477315800,210.67999,213.00999,209.74001,211.50000,1020400
