time,open,high,low,close,tick_volume
1472477400,75.53000,77.81000,75.03000,77.42000,1200500
1472563800,77.24000,77.72000,76.89000,77.14000,878700
1472650200,76.94000,77.50000,76.58000,77.30000,672300
1472736600,77.46000,77.54000,77.06000,77.42000,720000
1472823000,77.46000,77.78000,76.85000,76.96000,359700
1473168600,77.02000,77.21000,76.39000,76.54000,435100
1473255000,76.18000,77.75000,75.67000,77.69000,652000
1473341400,77.61000,78.01000,77.34000,77.85000,661800
1473427800,77.06000,77.57000,76.50000,77.07000,926400
1473687000,76.41000,77.83000,76.35000,77.74000,792300
1473773400,77.23000,77.86000,76.48000,77.53000,1020000
1473859800,77.59000,78.56000,77.51000,77.90000,1380600
1473946200,77.69000,78.17000,77.33000,77.85000,954200
1474032600,77.65000,77.89000,77.06000,77.31000,1251600
1474291800,77.60000,77.95000,77.19000,77.38000,891600
1474378200,77.25000,78.07000,77.23000,77.47000,833600
1474464600,77.65000,78.16000,77.16000,78.00000,455000
1474551000,78.39000,78.58000,78.02000,78.13000,585800
1474637400,77.85000,79.78000,77.30000,79.41000,1200800
1474896600,79.20000,79.35000,78.42000,78.98000,625300
1474983000,78.98000,79.73000,78.88000,79.70000,465900
1475069400,79.85000,79.93000,79.01000,79.57000,614200
1475155800,79.41000,80.49000,78.92000,79.06000,991000
1475242200,79.18000,81.26000,79.01000,81.06000,2438200
1475501400,80.87000,81.06000,79.47000,80.20000,2113000
1475587800,80.20000,80.78000,78.61000,78.79000,1564200
1475674200,79.38000,81.45000,79.21000,80.54000,2266200
1475760600,80.64000,80.64000,78.49000,79.27000,1940900
1475847000,79.07000,79.69000,78.52000,79.46000,1348200
1476106200,80.04000,80.04000,78.98000,79.81000,1225800
1476192600,79.30000,79.59000,76.53000,77.23000,1100600
1476279000,77.10000,77.34000,75.59000,75.89000,1162300
1476365400,75.56000,76.05000,74.83000,75.70000,1340800
1476451800,75.51000,76.57000,75.27000,75.34000,706800
1476711000,75.37000,75.74000,75.09000,75.28000,815200
1476797400,75.91000,76.69000,75.66000,76.33000,911400
1476883800,74.99000,76.03000,74.99000,75.21000,1158200
1476970200,75.00000,75.42000,74.36000,74.42000,2417800
1477056600,74.29000,74.68000,73.88000,74.02000,1849600
1477315800,74.40000,74.57000,73.90000,74.54000,2339600
1477402200,74.32000,74.78000,74.00000,74.43000,1624200
1477488600,74.46000,74.46000,73.11000,73.12000,2196200
1477575000,72.42000,72.44000,71.17000,72.10000,2295600
1477661400,71.81000,72.27000,71.31000,71.77000,1451100
1477920600,72.09000,72.33000,71.55000,71.74000,1457400
1478007000,71.94000,72.44000,71.19000,71.66000,1734100
1478093400,70.88000,73.99000,70.10000,72.36000,2333900
1478179800,72.43000,73.62000,72.16000,72.21000,1826600
1478266200,72.42000,73.22000,72.23000,72.59000,1728800
1478529000,73.54000,74.70000,73.03000,74.59000,2666600
1478615400,74.27000,76.31000,74.20000,75.94000,2252100
1478701800,77.54000,79.51000,76.52000,77.68000,2051300
1478788200,78.10000,78.47000,77.00000,78.34000,1747200
1478874600,77.89000,78.67000,76.94000,77.13000,1890500
1479133800,77.39000,77.95000,76.33000,76.89000,1382500
1479220200,76.98000,78.64000,76.51000,77.94000,1744700
1479306600,77.85000,78.05000,77.15000,77.31000,1646200
1479393000,77.38000,79.71000,77.13000,79.48000,1523800
1479479400,79.55000,80.02000,78.86000,79.88000,1866500
1479738600,79.98000,80.44000,79.35000,80.02000,1879000
1479825000,80.07000,80.55000,79.65000,80.20000,1376600
1479911400,79.27000,80.12000,77.00000,79.87000,2045400
1480084200,79.91000,81.06000,79.55000,80.57000,549400
1480343400,80.63000,80.84000,79.69000,79.82000,1515400
1480429800,80.02000,81.15000,79.54000,80.93000,1737800
1480516200,81.18000,81.18000,76.50000,76.83000,4811100
1480602600,75.60000,76.12000,72.73000,73.00000,5998100
1480689000,72.46000,75.05000,71.90000,74.03000,2486600
1480948200,74.73000,75.92000,74.57000,75.70000,1718200
1481034600,75.98000,78.02000,75.48000,77.58000,2461100
1481121000,77.55000,77.55000,75.83000,76.93000,3079700
1481207400,77.08000,77.80000,76.27000,77.54000,1826900
1481293800,77.87000,78.68000,77.87000,78.34000,1905400
1481553000,78.00000,80.12000,78.00000,79.41000,1930800
1481639400,80.04000,80.24000,78.93000,79.32000,1358400
1481725800,79.21000,80.02000,78.21000,79.39000,1983200
1481812200,79.40000,80.98000,78.95000,80.54000,2450800
1481898600,78.28000,79.83000,77.85000,77.88000,2614700
1482157800,78.15000,78.36000,76.40000,76.68000,1059100
1482244200,77.13000,77.25000,76.34000,76.89000,919600
1482330600,77.47000,77.63000,75.40000,75.44000,1105500
1482417000,75.63000,75.92000,74.73000,74.95000,1742800
1482503400,74.84000,76.27000,74.84000,76.22000,623300
