time,open,high,low,close,tick_volume
1472540400,180.80000,181.68700,175.98199,177.05000,51645143
1472626800,175.25000,176.35001,171.50000,174.05000,49146782
1472713200,175.80000,179.03000,175.05000,177.10001,46219478
1472799600,177.89999,183.18201,175.55000,181.75000,60107344
1473058800,182.95000,185.10001,179.84000,181.30000,30479824
1473145200,182.70000,184.80000,182.30000,183.25000,35062336
1473231600,184.20000,186.30000,182.89999,186.30000,70481618
1473318000,184.85001,187.64999,184.30000,185.64999,43788106
1473404400,184.95000,187.25000,183.05000,184.85001,40792629
1473663600,176.35001,181.55000,176.10001,180.85001,51380623
1473750000,182.39999,184.05000,176.70000,177.05000,55536223
1473836400,179.25000,185.64999,178.25000,181.45000,55448774
1473922800,181.25000,183.70000,179.50000,183.00000,40620696
1474009200,183.50000,185.50000,180.20000,185.00000,66511031
1474268400,188.50000,196.56000,187.75000,196.50000,66770847
1474354800,195.00000,200.00000,193.80000,197.00000,54534873
1474441200,197.30000,199.14999,195.75000,197.10001,39981888
1474527600,202.30000,210.63300,200.76500,207.89999,77203372
1474614000,203.00000,213.39999,200.80000,211.50000,73709493
1474873200,208.50000,211.34000,206.69901,209.75000,47158030
1474959600,210.00000,211.25000,205.10001,208.25000,42488945
1475046000,207.80000,210.75000,207.80000,209.35001,36991603
1475132400,215.00000,218.25000,213.70300,215.85001,64712673
1475218800,212.00000,213.55000,208.55000,212.14999,72907829
1475478000,212.14999,216.30000,210.89999,214.95000,43159028
1475564400,216.50000,220.64999,214.73199,217.45000,80237061
1475650800,215.80000,215.95000,213.00000,214.95000,47665445
1475737200,216.14999,216.95000,213.60001,214.45000,39029788
1475823600,217.25000,225.45000,216.30000,223.60001,68149609
1476082800,225.30000,229.10001,223.27100,228.00000,48296510
1476169200,227.14999,230.60001,221.30000,221.89999,54737570
1476255600,222.75000,236.41600,218.50000,236.20000,126921993
1476342000,231.50000,240.57001,228.25000,230.85001,119393106
1476428400,233.75000,236.35001,227.89500,228.25000,52835383
1476687600,228.60001,234.08099,228.25000,229.89999,40290101
1476774000,233.20000,238.14999,232.17799,237.30000,59563896
1476860400,236.70000,241.30000,236.55000,238.80000,52315326
1476946800,240.00000,240.25000,234.60001,237.05000,55165956
1477033200,236.75000,239.60001,236.10001,237.55000,41538158
1477292400,239.95000,243.70000,236.49800,237.60001,48070271
1477378800,242.35001,251.39999,241.70100,246.14999,70638425
1477465200,243.00000,244.17200,238.67000,240.85001,50982931
